Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1975","1975","1000 USD","99358","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1976","1976","t","154300","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1976","1976","1000 USD","141125","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1977","1977","t","140500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1977","1977","1000 USD","130495","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1978","1978","t","153900","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1978","1978","1000 USD","159923","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1979","1979","t","131100","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1979","1979","1000 USD","140347","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1980","1980","t","12000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1980","1980","t","123100","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1980","1980","1000 USD","153558","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1981","1981","t","11000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1981","1981","t","261300","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1981","1981","1000 USD","339100","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1982","1982","t","10000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1982","1982","t","172700","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1982","1982","1000 USD","220800","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1983","1983","t","9000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1983","1983","t","172300","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1983","1983","1000 USD","220496","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1984","1984","t","16000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1984","1984","t","124400","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1984","1984","1000 USD","146962","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1985","1985","t","40000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1985","1985","t","122800","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1985","1985","1000 USD","138537","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1986","1986","t","59000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1986","1986","t","58600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1986","1986","1000 USD","80010","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1987","1987","t","48000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1987","1987","t","19500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1987","1987","1000 USD","28102","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","1987","1987","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","1987","1987","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1988","1988","t","53000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1988","1988","t","103811","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1988","1988","1000 USD","109779","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1989","1989","t","45000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1989","1989","t","50273","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1989","1989","1000 USD","65993","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1990","1990","t","43000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1990","1990","t","86757","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1990","1990","1000 USD","93634","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1991","1991","t","29000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1991","1991","t","86757","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1991","1991","1000 USD","93634","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1992","1992","t","21000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1992","1992","t","120035","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1992","1992","1000 USD","79157","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1993","1993","t","5000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1993","1993","t","107027","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1993","1993","1000 USD","72067","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","1993","1993","t","19","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","1993","1993","1000 USD","33","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1994","1994","t","3000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1994","1994","t","106084","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1994","1994","1000 USD","79944","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","1994","1994","t","19","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","1994","1994","1000 USD","33","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1995","1995","t","5500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1995","1995","t","62505","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1995","1995","1000 USD","45985","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","1995","1995","t","19","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","1995","1995","1000 USD","33","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1996","1996","t","1188","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1996","1996","t","54500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1996","1996","1000 USD","38766","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","1996","1996","t","19","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","1996","1996","1000 USD","33","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1997","1997","t","1000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1997","1997","t","91457","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1997","1997","1000 USD","74596","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","1997","1997","t","19","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","1997","1997","1000 USD","33","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1998","1998","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1998","1998","t","143710","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1998","1998","1000 USD","100160","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","1998","1998","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","1998","1998","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","1999","1999","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","1999","1999","t","145601","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","1999","1999","1000 USD","118739","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","1999","1999","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","1999","1999","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2000","2000","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2000","2000","t","188600","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2000","2000","1000 USD","133374","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2000","2000","t","1600","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2000","2000","1000 USD","655","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2001","2001","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2001","2001","t","194500","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2001","2001","1000 USD","113014","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2001","2001","t","1600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2001","2001","1000 USD","655","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2002","2002","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2002","2002","t","202500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2002","2002","1000 USD","114114","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2002","2002","t","1600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2002","2002","1000 USD","655","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2003","2003","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2003","2003","t","250254","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2003","2003","1000 USD","144564","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2003","2003","t","1600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2003","2003","1000 USD","655","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2004","2004","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2004","2004","t","297324","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2004","2004","1000 USD","223693","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2004","2004","t","1600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2004","2004","1000 USD","655","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2005","2005","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2005","2005","t","297324","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2005","2005","1000 USD","223693","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2005","2005","t","1600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2005","2005","1000 USD","655","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2006","2006","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2006","2006","t","297324","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2006","2006","1000 USD","223693","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2006","2006","t","1600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2006","2006","1000 USD","655","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2007","2007","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2007","2007","t","332026","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2007","2007","1000 USD","259410","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2007","2007","t","1600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2007","2007","1000 USD","655","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2008","2008","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2008","2008","t","356946","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2008","2008","1000 USD","368502","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2008","2008","t","1261","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2008","2008","1000 USD","4726","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2009","2009","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2009","2009","t","378559","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2009","2009","1000 USD","478964","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2009","2009","t","263","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2009","2009","1000 USD","22683","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2010","2010","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2010","2010","t","371410","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2010","2010","1000 USD","557429","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2010","2010","t","196","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2010","2010","1000 USD","379","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2011","2011","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2011","2011","t","570020","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2011","2011","1000 USD","490096","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2011","2011","t","721","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2011","2011","1000 USD","715","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2012","2012","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2012","2012","t","256622","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2012","2012","1000 USD","278445","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2012","2012","t","336","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2012","2012","1000 USD","619","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2013","2013","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2013","2013","t","511506","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2013","2013","1000 USD","418907","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2013","2013","t","512","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2013","2013","1000 USD","217","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2014","2014","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2014","2014","t","549502","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2014","2014","1000 USD","475840","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2014","2014","t","1228","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2014","2014","1000 USD","2499","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2015","2015","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2015","2015","t","421401","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2015","2015","1000 USD","333264","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2015","2015","t","2054","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2015","2015","1000 USD","1876","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2016","2016","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2016","2016","t","484795","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2016","2016","1000 USD","353438","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2016","2016","t","1260","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2016","2016","1000 USD","1310","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2017","2017","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2017","2017","t","524734","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2017","2017","1000 USD","485788","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2017","2017","t","2183","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2017","2017","1000 USD","2508","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2018","2018","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2018","2018","t","454351","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2018","2018","1000 USD","449600","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2018","2018","t","4510","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2018","2018","1000 USD","3798","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2019","2019","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2019","2019","t","467475","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2019","2019","1000 USD","415006","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2019","2019","t","5448","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2019","2019","1000 USD","3308","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2020","2020","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2020","2020","t","662357","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2020","2020","1000 USD","628551","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2020","2020","t","6417","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2020","2020","1000 USD","3901","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2021","2021","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2021","2021","t","424331","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2021","2021","1000 USD","401916","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2021","2021","t","7448","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2021","2021","1000 USD","3584","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2022","2022","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2022","2022","t","480033","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2022","2022","1000 USD","673964","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2022","2022","t","2394","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2022","2022","1000 USD","2160","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2023","2023","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2023","2023","t","429715","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2023","2023","1000 USD","519412","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2023","2023","t","2771","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2023","2023","1000 USD","1748","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1876","Paper and paperboard","2024","2024","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1876","Paper and paperboard","2024","2024","t","254622","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1876","Paper and paperboard","2024","2024","1000 USD","288651","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1876","Paper and paperboard","2024","2024","t","2494","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1876","Paper and paperboard","2024","2024","1000 USD","1990","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1961","1961","t","16300","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1961","1961","1000 USD","2907","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1962","1962","t","13700","E","Estimated value",""
