sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4854;DHT22;3628;6.559;3.386;2026-02-01T14:44:43.066401+00:00;temperature;38.40
4853;pms5003;3628;6.559;3.386;2026-02-01T14:50:00.265558+00:00;P2;36.25
4853;pms5003;3628;6.559;3.386;2026-02-01T14:50:00.265558+00:00;P1;47.50
4853;pms5003;3628;6.559;3.386;2026-02-01T14:50:00.265558+00:00;P0;23.00
4853;pms5003;3628;6.559;3.386;2026-02-01T14:55:23.960417+00:00;P2;36.75
4853;pms5003;3628;6.559;3.386;2026-02-01T14:55:23.960417+00:00;P1;52.50
4853;pms5003;3628;6.559;3.386;2026-02-01T14:55:23.960417+00:00;P0;23.75
4853;pms5003;3628;6.559;3.386;2026-02-01T15:06:25.694533+00:00;P2;38.75
4853;pms5003;3628;6.559;3.386;2026-02-01T15:06:25.694533+00:00;P1;52.25
4853;pms5003;3628;6.559;3.386;2026-02-01T15:06:25.694533+00:00;P0;26.00
4854;DHT22;3628;6.559;3.386;2026-02-01T15:06:42.955485+00:00;humidity;63.50
4854;DHT22;3628;6.559;3.386;2026-02-01T15:06:42.955485+00:00;temperature;37.90
4853;pms5003;3628;6.559;3.386;2026-02-01T15:12:00.169061+00:00;P2;39.00
4853;pms5003;3628;6.559;3.386;2026-02-01T15:12:00.169061+00:00;P1;49.00
4853;pms5003;3628;6.559;3.386;2026-02-01T15:12:00.169061+00:00;P0;26.00
4853;pms5003;3628;6.559;3.386;2026-02-01T15:22:48.209555+00:00;P2;40.00
4853;pms5003;3628;6.559;3.386;2026-02-01T15:22:48.209555+00:00;P1;55.00
4853;pms5003;3628;6.559;3.386;2026-02-01T15:22:48.209555+00:00;P0;24.25
4854;DHT22;3628;6.559;3.386;2026-02-01T15:23:05.571878+00:00;humidity;65.30
4854;DHT22;3628;6.559;3.386;2026-02-01T15:23:05.571878+00:00;temperature;37.90
4853;pms5003;3628;6.559;3.386;2026-02-01T15:28:22.792817+00:00;P2;39.75
4853;pms5003;3628;6.559;3.386;2026-02-01T15:28:22.792817+00:00;P1;56.75
4853;pms5003;3628;6.559;3.386;2026-02-01T15:28:22.792817+00:00;P0;26.25
4854;DHT22;3628;6.559;3.386;2026-02-01T15:28:40.176264+00:00;humidity;65.10
4854;DHT22;3628;6.559;3.386;2026-02-01T15:28:40.176264+00:00;temperature;38.00
4854;DHT22;3628;6.559;3.386;2026-02-01T15:34:06.257073+00:00;humidity;64.20
4854;DHT22;3628;6.559;3.386;2026-02-01T15:34:06.257073+00:00;temperature;37.50
4854;DHT22;3628;6.559;3.386;2026-02-01T16:16:09.569408+00:00;humidity;69.80
4854;DHT22;3628;6.559;3.386;2026-02-01T16:16:09.569408+00:00;temperature;36.30
4853;pms5003;3628;6.559;3.386;2026-02-01T16:21:29.915428+00:00;P2;40.75
4853;pms5003;3628;6.559;3.386;2026-02-01T16:21:29.915428+00:00;P1;57.50
4853;pms5003;3628;6.559;3.386;2026-02-01T16:21:29.915428+00:00;P0;27.00
4854;DHT22;3628;6.559;3.386;2026-02-01T16:21:55.942529+00:00;humidity;70.50
4854;DHT22;3628;6.559;3.386;2026-02-01T16:21:55.942529+00:00;temperature;35.90
4853;pms5003;3628;6.559;3.386;2026-02-01T16:27:13.098048+00:00;P2;41.25
4853;pms5003;3628;6.559;3.386;2026-02-01T16:27:13.098048+00:00;P1;60.00
4853;pms5003;3628;6.559;3.386;2026-02-01T16:27:13.098048+00:00;P0;26.50
4854;DHT22;3628;6.559;3.386;2026-02-01T16:27:33.022293+00:00;humidity;71.10
4854;DHT22;3628;6.559;3.386;2026-02-01T16:27:33.022293+00:00;temperature;35.70
4853;pms5003;3628;6.559;3.386;2026-02-01T16:32:56.179491+00:00;P2;41.50
4853;pms5003;3628;6.559;3.386;2026-02-01T16:32:56.179491+00:00;P1;54.00
4853;pms5003;3628;6.559;3.386;2026-02-01T16:32:56.179491+00:00;P0;26.75
4854;DHT22;3628;6.559;3.386;2026-02-01T16:33:13.660246+00:00;humidity;72.10
4854;DHT22;3628;6.559;3.386;2026-02-01T16:33:13.660246+00:00;temperature;35.50
4854;DHT22;3628;6.559;3.386;2026-02-01T16:44:18.417406+00:00;humidity;73.00
4854;DHT22;3628;6.559;3.386;2026-02-01T16:44:18.417406+00:00;temperature;35.40
