sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4851;pms5003;4025;6.530;3.399;2026-08-01T00:48:02.430197+00:00;P1;56.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:48:02.430197+00:00;P0;28.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:48:15.853406+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:48:15.853406+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:49:07.370016+00:00;P2;44.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:49:07.370016+00:00;P1;55.33
4851;pms5003;4025;6.530;3.399;2026-08-01T00:49:07.370016+00:00;P0;28.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:49:20.686653+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:49:20.686653+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:50:12.047978+00:00;P2;47.50
4851;pms5003;4025;6.530;3.399;2026-08-01T00:50:12.047978+00:00;P1;57.50
4851;pms5003;4025;6.530;3.399;2026-08-01T00:50:12.047978+00:00;P0;27.50
4852;DHT22;4025;6.530;3.399;2026-08-01T00:50:25.389662+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:50:25.389662+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:51:17.045341+00:00;P2;46.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:51:17.045341+00:00;P1;55.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:51:17.045341+00:00;P0;29.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:51:30.430999+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:51:30.430999+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:52:21.543737+00:00;P2;49.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:52:21.543737+00:00;P1;60.67
4851;pms5003;4025;6.530;3.399;2026-08-01T00:52:21.543737+00:00;P0;29.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:52:35.065691+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:52:35.065691+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:53:27.028152+00:00;P2;46.25
4851;pms5003;4025;6.530;3.399;2026-08-01T00:53:27.028152+00:00;P1;58.50
4851;pms5003;4025;6.530;3.399;2026-08-01T00:53:27.028152+00:00;P0;27.25
4852;DHT22;4025;6.530;3.399;2026-08-01T00:53:40.845877+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:53:40.845877+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:54:32.263731+00:00;P2;47.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:54:32.263731+00:00;P1;60.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:54:32.263731+00:00;P0;28.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:54:45.547980+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:54:45.547980+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:55:36.847895+00:00;P2;45.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:55:36.847895+00:00;P1;54.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:55:36.847895+00:00;P0;26.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:55:50.408611+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:55:50.408611+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:56:41.467566+00:00;P2;45.67
4851;pms5003;4025;6.530;3.399;2026-08-01T00:56:41.467566+00:00;P1;55.67
4851;pms5003;4025;6.530;3.399;2026-08-01T00:56:41.467566+00:00;P0;27.33
4852;DHT22;4025;6.530;3.399;2026-08-01T00:56:55.005950+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:56:55.005950+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:57:46.886920+00:00;P2;46.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:57:46.886920+00:00;P1;55.50
4851;pms5003;4025;6.530;3.399;2026-08-01T00:57:46.886920+00:00;P0;28.50
4852;DHT22;4025;6.530;3.399;2026-08-01T00:58:00.387136+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:58:00.387136+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:58:51.726623+00:00;P2;45.67
4851;pms5003;4025;6.530;3.399;2026-08-01T00:58:51.726623+00:00;P1;56.67
4851;pms5003;4025;6.530;3.399;2026-08-01T00:58:51.726623+00:00;P0;27.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:59:05.351827+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:59:05.351827+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:59:56.404833+00:00;P2;47.75
4851;pms5003;4025;6.530;3.399;2026-08-01T00:59:56.404833+00:00;P1;58.50
4851;pms5003;4025;6.530;3.399;2026-08-01T00:59:56.404833+00:00;P0;29.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:00:09.790913+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:00:09.790913+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:01:00.887799+00:00;P2;46.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:01:00.887799+00:00;P1;57.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:01:00.887799+00:00;P0;28.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:01:14.312546+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:01:14.312546+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:02:05.331910+00:00;P2;44.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:02:05.331910+00:00;P1;53.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:02:05.331910+00:00;P0;27.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:02:18.745840+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:02:18.745840+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:03:09.808312+00:00;P2;44.67
4851;pms5003;4025;6.530;3.399;2026-08-01T01:03:09.808312+00:00;P1;55.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:03:09.808312+00:00;P0;27.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:03:23.704278+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:03:23.704278+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:04:15.079343+00:00;P2;44.50
4851;pms5003;4025;6.530;3.399;2026-08-01T01:04:15.079343+00:00;P1;55.00
4851;pms5003;4025;6.530;3.399;2026-08-01T01:04:15.079343+00:00;P0;28.00
4852;DHT22;4025;6.530;3.399;2026-08-01T01:04:28.728831+00:00;humidity;100.00
