sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P2;11
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P1;12
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P2;11
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P1;12
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P0;6
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;humidity;90.9
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;humidity;90.9
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;humidity;90.9
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;humidity;90.9
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;humidity;90.9
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;humidity;90.9
4989;DHT22;3627;6.515;3.400;2026-05-01T00:51:12+00:00;temperature;29.1
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P2;34
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P1;38
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P0;20
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P2;34
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P1;38
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P0;20
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P2;34
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P1;38
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P0;20
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P2;34
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P1;38
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P0;20
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P2;34
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P1;38
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P0;20
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P2;34
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P1;38
4988;pms5003;3627;6.515;3.400;2026-05-01T01:04:22+00:00;P0;20
4989;DHT22;3627;6.515;3.400;2026-05-01T01:04:24+00:00;humidity;91.4
