sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4855;pms5003;3629;6.428;3.435;2025-10-05T05:37:22.689081+00:00;P0;3.67
4856;DHT22;3629;6.428;3.435;2025-10-05T05:37:32.969081+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:37:32.969081+00:00;temperature;27.50
4855;pms5003;3629;6.428;3.435;2025-10-05T05:40:12.929793+00:00;P2;3.33
4855;pms5003;3629;6.428;3.435;2025-10-05T05:40:12.929793+00:00;P1;4.33
4855;pms5003;3629;6.428;3.435;2025-10-05T05:40:12.929793+00:00;P0;2.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:40:23.290220+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:40:23.290220+00:00;temperature;27.80
4855;pms5003;3629;6.428;3.435;2025-10-05T05:43:03.204027+00:00;P2;2.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:43:03.204027+00:00;P1;2.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:43:03.204027+00:00;P0;2.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:43:13.487817+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:43:13.487817+00:00;temperature;28.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:45:53.567485+00:00;P2;4.33
4855;pms5003;3629;6.428;3.435;2025-10-05T05:45:53.567485+00:00;P1;5.33
4855;pms5003;3629;6.428;3.435;2025-10-05T05:45:53.567485+00:00;P0;2.33
4856;DHT22;3629;6.428;3.435;2025-10-05T05:46:04.864197+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:46:04.864197+00:00;temperature;28.10
4855;pms5003;3629;6.428;3.435;2025-10-05T05:48:44.788956+00:00;P2;3.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:48:44.788956+00:00;P1;3.33
4855;pms5003;3629;6.428;3.435;2025-10-05T05:48:44.788956+00:00;P0;2.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:48:55.073586+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:48:55.073586+00:00;temperature;28.20
4855;pms5003;3629;6.428;3.435;2025-10-05T05:51:34.993414+00:00;P2;2.67
4855;pms5003;3629;6.428;3.435;2025-10-05T05:51:34.993414+00:00;P1;2.67
4855;pms5003;3629;6.428;3.435;2025-10-05T05:51:34.993414+00:00;P0;2.67
4856;DHT22;3629;6.428;3.435;2025-10-05T05:51:45.294423+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:51:45.294423+00:00;temperature;28.30
4855;pms5003;3629;6.428;3.435;2025-10-05T05:54:25.230957+00:00;P2;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:54:25.230957+00:00;P1;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:54:25.230957+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:54:35.510212+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:54:35.510212+00:00;temperature;28.40
4855;pms5003;3629;6.428;3.435;2025-10-05T05:57:15.421583+00:00;P2;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:57:15.421583+00:00;P1;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:57:15.421583+00:00;P0;2.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:57:25.709709+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:57:25.709709+00:00;temperature;28.50
4855;pms5003;3629;6.428;3.435;2025-10-05T06:00:05.684240+00:00;P2;4.00
4855;pms5003;3629;6.428;3.435;2025-10-05T06:00:05.684240+00:00;P1;5.33
4855;pms5003;3629;6.428;3.435;2025-10-05T06:00:05.684240+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:00:15.952854+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T06:00:15.952854+00:00;temperature;28.50
